SSID,Signal Strength (dBm),X Position,Y Position
USTH_MGMT1,-54.0,3.0,31.0
USTH_MGMT2,-65.0,3.0,31.0
USTH_MGMT3,-58.0,3.0,31.0
USTH_MGMT4,-59.0,3.0,31.0
USTH_MGMT5,-58.0,3.0,31.0
USTH_MGMT6,-63.0,3.0,31.0
USTH_MGMT7,-72.0,3.0,31.0
USTH_MGMT8,-81.0,3.0,31.0
USTH_Office1,-64.0,3.0,31.0
USTH_Office2,-57.0,3.0,31.0
USTH_Office3,-56.0,3.0,31.0
USTH_Office4,-64.0,3.0,31.0
USTH_Office5,-58.0,3.0,31.0
USTH_Office6,-54.0,3.0,31.0
USTH_Office7,-60.0,3.0,31.0
USTH_Office8,-64.0,3.0,31.0
USTH_Office9,-62.0,3.0,31.0
USTH_Student1,-59.0,3.0,31.0
USTH_Student2,-74.0,3.0,31.0
USTH_Student3,-81.0,3.0,31.0
USTH_Student4,-55.0,3.0,31.0
USTH_Student5,-60.0,3.0,31.0
USTH_Student6,-57.0,3.0,31.0
USTH_Student7,-62.0,3.0,31.0
USTH_Student8,-81.0,3.0,31.0
USTH_Student9,-64.0,3.0,31.0
USTH_Student10,-60.0,3.0,31.0
USTH_Student11,-57.0,3.0,31.0
ICTLab,-59.0,3.0,30.0
ICTLab,-82.0,3.0,30.0
ICTLab 5GHz,-63.0,3.0,30.0
ICTLab 5GHz,-74.0,3.0,30.0
ICTLab Guests,-73.0,3.0,30.0
ICTLab Guests,-55.0,3.0,30.0
ICTLab Students,-57.0,3.0,30.0
ICTLab Students,-55.0,3.0,30.0
USTH_Guest1,-58.0,3.0,30.0
USTH_Guest2,-65.0,3.0,30.0
USTH_Guest3,-73.0,3.0,30.0
USTH_Guest4,-81.0,3.0,30.0
USTH_Guest5,-62.0,3.0,30.0
USTH_Guest6,-63.0,3.0,30.0
USTH_Guest7,-63.0,3.0,30.0
USTH_Guest8,-60.0,3.0,30.0
USTH_Guest9,-57.0,3.0,30.0
USTH_MGMT1,-54.0,3.0,30.0
USTH_MGMT2,-65.0,3.0,30.0
USTH_MGMT3,-58.0,3.0,30.0
USTH_MGMT4,-59.0,3.0,30.0
USTH_MGMT5,-58.0,3.0,30.0
USTH_MGMT6,-63.0,3.0,30.0
USTH_MGMT7,-72.0,3.0,30.0
USTH_MGMT8,-81.0,3.0,30.0
USTH_Office1,-64.0,3.0,30.0
USTH_Office2,-57.0,3.0,30.0
USTH_Office3,-56.0,3.0,30.0
USTH_Office4,-64.0,3.0,30.0
USTH_Office5,-58.0,3.0,30.0
USTH_Office6,-54.0,3.0,30.0
USTH_Office7,-60.0,3.0,30.0
USTH_Office8,-64.0,3.0,30.0
USTH_Office9,-62.0,3.0,30.0
USTH_Student1,-59.0,3.0,30.0
USTH_Student2,-74.0,3.0,30.0
USTH_Student3,-81.0,3.0,30.0
USTH_Student4,-55.0,3.0,30.0
USTH_Student5,-60.0,3.0,30.0
USTH_Student6,-57.0,3.0,30.0
USTH_Student7,-62.0,3.0,30.0
USTH_Student8,-81.0,3.0,30.0
USTH_Student9,-64.0,3.0,30.0
USTH_Student10,-60.0,3.0,30.0
USTH_Student11,-57.0,3.0,30.0
ICTLab,-59.0,3.0,29.0
ICTLab,-82.0,3.0,29.0
ICTLab 5GHz,-63.0,3.0,29.0
ICTLab 5GHz,-74.0,3.0,29.0
ICTLab Guests,-73.0,3.0,29.0
ICTLab Guests,-55.0,3.0,29.0
ICTLab Students,-57.0,3.0,29.0
ICTLab Students,-55.0,3.0,29.0
USTH_Guest1,-58.0,3.0,29.0
USTH_Guest2,-65.0,3.0,29.0
USTH_Guest3,-73.0,3.0,29.0
USTH_Guest4,-81.0,3.0,29.0
USTH_Guest5,-62.0,3.0,29.0
USTH_Guest6,-63.0,3.0,29.0
USTH_Guest7,-63.0,3.0,29.0
USTH_Guest8,-60.0,3.0,29.0
USTH_Guest9,-57.0,3.0,29.0
USTH_MGMT1,-54.0,3.0,29.0
USTH_MGMT2,-65.0,3.0,29.0
USTH_MGMT3,-58.0,3.0,29.0
USTH_MGMT4,-59.0,3.0,29.0
USTH_MGMT5,-58.0,3.0,29.0
USTH_MGMT6,-63.0,3.0,29.0
USTH_MGMT7,-72.0,3.0,29.0
USTH_MGMT8,-81.0,3.0,29.0
USTH_Office1,-64.0,3.0,29.0
USTH_Office2,-57.0,3.0,29.0
USTH_Office3,-56.0,3.0,29.0
USTH_Office4,-64.0,3.0,29.0
USTH_Office5,-58.0,3.0,29.0
USTH_Office6,-54.0,3.0,29.0
USTH_Office7,-60.0,3.0,29.0
USTH_Office8,-64.0,3.0,29.0
USTH_Office9,-62.0,3.0,29.0
USTH_Student1,-59.0,3.0,29.0
USTH_Student2,-74.0,3.0,29.0
USTH_Student3,-81.0,3.0,29.0
USTH_Student4,-55.0,3.0,29.0
USTH_Student5,-60.0,3.0,29.0
USTH_Student6,-57.0,3.0,29.0
USTH_Student7,-62.0,3.0,29.0
USTH_Student8,-81.0,3.0,29.0
USTH_Student9,-64.0,3.0,29.0
USTH_Student10,-60.0,3.0,29.0
USTH_Student11,-57.0,3.0,29.0
ICTLab,-59.0,3.0,28.0
ICTLab,-82.0,3.0,28.0
ICTLab 5GHz,-63.0,3.0,28.0
ICTLab 5GHz,-74.0,3.0,28.0
ICTLab Guests,-73.0,3.0,28.0
ICTLab Guests,-55.0,3.0,28.0
ICTLab Students,-57.0,3.0,28.0
ICTLab Students,-55.0,3.0,28.0
USTH_Guest1,-58.0,3.0,28.0
USTH_Guest2,-65.0,3.0,28.0
USTH_Guest3,-73.0,3.0,28.0
USTH_Guest4,-81.0,3.0,28.0
USTH_Guest5,-62.0,3.0,28.0
USTH_Guest6,-63.0,3.0,28.0
USTH_Guest7,-63.0,3.0,28.0
USTH_Guest8,-60.0,3.0,28.0
USTH_Guest9,-57.0,3.0,28.0
USTH_MGMT1,-54.0,3.0,28.0
USTH_MGMT2,-65.0,3.0,28.0
USTH_MGMT3,-58.0,3.0,28.0
USTH_MGMT4,-59.0,3.0,28.0
USTH_MGMT5,-58.0,3.0,28.0
USTH_MGMT6,-63.0,3.0,28.0
USTH_MGMT7,-72.0,3.0,28.0
USTH_MGMT8,-81.0,3.0,28.0
USTH_Office1,-64.0,3.0,28.0
USTH_Office2,-57.0,3.0,28.0
USTH_Office3,-56.0,3.0,28.0
USTH_Office4,-64.0,3.0,28.0
USTH_Office5,-58.0,3.0,28.0
USTH_Office6,-54.0,3.0,28.0
USTH_Office7,-60.0,3.0,28.0
USTH_Office8,-64.0,3.0,28.0
USTH_Office9,-62.0,3.0,28.0
USTH_Student1,-59.0,3.0,28.0
USTH_Student2,-74.0,3.0,28.0
USTH_Student3,-81.0,3.0,28.0
USTH_Student4,-55.0,3.0,28.0
USTH_Student5,-60.0,3.0,28.0
USTH_Student6,-57.0,3.0,28.0
USTH_Student7,-62.0,3.0,28.0
USTH_Student8,-81.0,3.0,28.0
USTH_Student9,-64.0,3.0,28.0
USTH_Student10,-60.0,3.0,28.0
USTH_Student11,-57.0,3.0,28.0
ICTLab,-59.0,3.0,27.0
ICTLab,-82.0,3.0,27.0
ICTLab 5GHz,-63.0,3.0,27.0
ICTLab 5GHz,-74.0,3.0,27.0
ICTLab Guests,-73.0,3.0,27.0
ICTLab Guests,-55.0,3.0,27.0
ICTLab Students,-57.0,3.0,27.0
ICTLab Students,-55.0,3.0,27.0
USTH_Guest1,-58.0,3.0,27.0
USTH_Guest2,-65.0,3.0,27.0
USTH_Guest3,-73.0,3.0,27.0
USTH_Guest4,-81.0,3.0,27.0
USTH_Guest5,-62.0,3.0,27.0
USTH_Guest6,-63.0,3.0,27.0
USTH_Guest7,-63.0,3.0,27.0
USTH_Guest8,-60.0,3.0,27.0
USTH_Guest9,-57.0,3.0,27.0
USTH_MGMT1,-54.0,3.0,27.0
USTH_MGMT2,-65.0,3.0,27.0
USTH_MGMT3,-58.0,3.0,27.0
USTH_MGMT4,-59.0,3.0,27.0
USTH_MGMT5,-58.0,3.0,27.0
USTH_MGMT6,-63.0,3.0,27.0
USTH_MGMT7,-72.0,3.0,27.0
USTH_MGMT8,-81.0,3.0,27.0
USTH_Office1,-64.0,3.0,27.0
USTH_Office2,-57.0,3.0,27.0
USTH_Office3,-56.0,3.0,27.0
USTH_Office4,-64.0,3.0,27.0
USTH_Office5,-58.0,3.0,27.0
USTH_Office6,-54.0,3.0,27.0
USTH_Office7,-60.0,3.0,27.0
USTH_Office8,-64.0,3.0,27.0
USTH_Office9,-62.0,3.0,27.0
USTH_Student1,-59.0,3.0,27.0
USTH_Student2,-74.0,3.0,27.0
USTH_Student3,-81.0,3.0,27.0
USTH_Student4,-55.0,3.0,27.0
USTH_Student5,-60.0,3.0,27.0
USTH_Student6,-57.0,3.0,27.0
USTH_Student7,-62.0,3.0,27.0
USTH_Student8,-81.0,3.0,27.0
USTH_Student9,-64.0,3.0,27.0
USTH_Student10,-60.0,3.0,27.0
USTH_Student11,-57.0,3.0,27.0
ICTLab,-59.0,3.0,26.0
ICTLab,-82.0,3.0,26.0
ICTLab 5GHz,-63.0,3.0,26.0
ICTLab 5GHz,-74.0,3.0,26.0
ICTLab Guests,-73.0,3.0,26.0
ICTLab Guests,-55.0,3.0,26.0
ICTLab Students,-57.0,3.0,26.0
ICTLab Students,-55.0,3.0,26.0
USTH_Guest1,-58.0,3.0,26.0
USTH_Guest2,-65.0,3.0,26.0
USTH_Guest3,-73.0,3.0,26.0
USTH_Guest4,-81.0,3.0,26.0
USTH_Guest5,-62.0,3.0,26.0
USTH_Guest6,-63.0,3.0,26.0
USTH_Guest7,-63.0,3.0,26.0
USTH_Guest8,-60.0,3.0,26.0
USTH_Guest9,-57.0,3.0,26.0
USTH_MGMT1,-54.0,3.0,26.0
USTH_MGMT2,-65.0,3.0,26.0
USTH_MGMT3,-58.0,3.0,26.0
USTH_MGMT4,-59.0,3.0,26.0
USTH_MGMT5,-58.0,3.0,26.0
USTH_MGMT6,-63.0,3.0,26.0
USTH_MGMT7,-72.0,3.0,26.0
USTH_MGMT8,-81.0,3.0,26.0
USTH_Office1,-64.0,3.0,26.0
USTH_Office2,-57.0,3.0,26.0
USTH_Office3,-56.0,3.0,26.0
USTH_Office4,-64.0,3.0,26.0
USTH_Office5,-58.0,3.0,26.0
USTH_Office6,-54.0,3.0,26.0
USTH_Office7,-60.0,3.0,26.0
USTH_Office8,-64.0,3.0,26.0
USTH_Office9,-62.0,3.0,26.0
USTH_Student1,-59.0,3.0,26.0
USTH_Student2,-74.0,3.0,26.0
USTH_Student3,-81.0,3.0,26.0
USTH_Student4,-55.0,3.0,26.0
USTH_Student5,-60.0,3.0,26.0
USTH_Student6,-57.0,3.0,26.0
USTH_Student7,-62.0,3.0,26.0
USTH_Student8,-81.0,3.0,26.0
USTH_Student9,-64.0,3.0,26.0
USTH_Student10,-60.0,3.0,26.0
USTH_Student11,-57.0,3.0,26.0
ICTLab,-59.0,3.0,25.0
ICTLab,-82.0,3.0,25.0
ICTLab 5GHz,-63.0,3.0,25.0
ICTLab 5GHz,-74.0,3.0,25.0
ICTLab Guests,-73.0,3.0,25.0
ICTLab Guests,-55.0,3.0,25.0
ICTLab Students,-57.0,3.0,25.0
ICTLab Students,-55.0,3.0,25.0
USTH_Guest1,-58.0,3.0,25.0
USTH_Guest2,-65.0,3.0,25.0
USTH_Guest3,-73.0,3.0,25.0
USTH_Guest4,-81.0,3.0,25.0
USTH_Guest5,-62.0,3.0,25.0
USTH_Guest6,-63.0,3.0,25.0
USTH_Guest7,-63.0,3.0,25.0
USTH_Guest8,-60.0,3.0,25.0
USTH_Guest9,-57.0,3.0,25.0
USTH_MGMT1,-54.0,3.0,25.0
USTH_MGMT2,-65.0,3.0,25.0
USTH_MGMT3,-58.0,3.0,25.0
USTH_MGMT4,-59.0,3.0,25.0
USTH_MGMT5,-58.0,3.0,25.0
USTH_MGMT6,-63.0,3.0,25.0
USTH_MGMT7,-72.0,3.0,25.0
USTH_MGMT8,-81.0,3.0,25.0
USTH_Office1,-64.0,3.0,25.0
USTH_Office2,-57.0,3.0,25.0
USTH_Office3,-56.0,3.0,25.0
USTH_Office4,-64.0,3.0,25.0
USTH_Office5,-58.0,3.0,25.0
USTH_Office6,-54.0,3.0,25.0
USTH_Office7,-60.0,3.0,25.0
USTH_Office8,-64.0,3.0,25.0
USTH_Office9,-62.0,3.0,25.0
USTH_Student1,-59.0,3.0,25.0
USTH_Student2,-74.0,3.0,25.0
USTH_Student3,-81.0,3.0,25.0
USTH_Student4,-55.0,3.0,25.0
USTH_Student5,-60.0,3.0,25.0
USTH_Student6,-57.0,3.0,25.0
USTH_Student7,-62.0,3.0,25.0
USTH_Student8,-81.0,3.0,25.0
USTH_Student9,-64.0,3.0,25.0
USTH_Student10,-60.0,3.0,25.0
USTH_Student11,-57.0,3.0,25.0
ICTLab,-59.0,3.0,24.0
ICTLab,-82.0,3.0,24.0
ICTLab 5GHz,-63.0,3.0,24.0
ICTLab 5GHz,-74.0,3.0,24.0
ICTLab Guests,-73.0,3.0,24.0
ICTLab Guests,-55.0,3.0,24.0
ICTLab Students,-57.0,3.0,24.0
ICTLab Students,-55.0,3.0,24.0
USTH_Guest1,-58.0,3.0,24.0
USTH_Guest2,-65.0,3.0,24.0
USTH_Guest3,-73.0,3.0,24.0
USTH_Guest4,-81.0,3.0,24.0
USTH_Guest5,-62.0,3.0,24.0
USTH_Guest6,-63.0,3.0,24.0
USTH_Guest7,-63.0,3.0,24.0
USTH_Guest8,-60.0,3.0,24.0
USTH_Guest9,-57.0,3.0,24.0
USTH_MGMT1,-54.0,3.0,24.0
USTH_MGMT2,-65.0,3.0,24.0
USTH_MGMT3,-58.0,3.0,24.0
USTH_MGMT4,-59.0,3.0,24.0
USTH_MGMT5,-58.0,3.0,24.0
USTH_MGMT6,-63.0,3.0,24.0
USTH_MGMT7,-72.0,3.0,24.0
USTH_MGMT8,-81.0,3.0,24.0
USTH_Office1,-64.0,3.0,24.0
USTH_Office2,-57.0,3.0,24.0
USTH_Office3,-56.0,3.0,24.0
USTH_Office4,-64.0,3.0,24.0
USTH_Office5,-58.0,3.0,24.0
USTH_Office6,-54.0,3.0,24.0
USTH_Office7,-60.0,3.0,24.0
USTH_Office8,-64.0,3.0,24.0
USTH_Office9,-62.0,3.0,24.0
USTH_Student1,-59.0,3.0,24.0
USTH_Student2,-74.0,3.0,24.0
USTH_Student3,-81.0,3.0,24.0
USTH_Student4,-55.0,3.0,24.0
USTH_Student5,-60.0,3.0,24.0
USTH_Student6,-57.0,3.0,24.0
USTH_Student7,-62.0,3.0,24.0
USTH_Student8,-81.0,3.0,24.0
USTH_Student9,-64.0,3.0,24.0
USTH_Student10,-60.0,3.0,24.0
USTH_Student11,-57.0,3.0,24.0
ICTLab,-59.0,3.0,23.0
ICTLab,-82.0,3.0,23.0
ICTLab 5GHz,-63.0,3.0,23.0
ICTLab 5GHz,-74.0,3.0,23.0
ICTLab Guests,-73.0,3.0,23.0
ICTLab Guests,-55.0,3.0,23.0
ICTLab Students,-57.0,3.0,23.0
ICTLab Students,-55.0,3.0,23.0
USTH_Guest1,-58.0,3.0,23.0
USTH_Guest2,-65.0,3.0,23.0
USTH_Guest3,-73.0,3.0,23.0
USTH_Guest4,-81.0,3.0,23.0
USTH_Guest5,-62.0,3.0,23.0
USTH_Guest6,-63.0,3.0,23.0
USTH_Guest7,-63.0,3.0,23.0
USTH_Guest8,-60.0,3.0,23.0
USTH_Guest9,-57.0,3.0,23.0
USTH_MGMT1,-54.0,3.0,23.0
USTH_MGMT2,-65.0,3.0,23.0
USTH_MGMT3,-58.0,3.0,23.0
USTH_MGMT4,-59.0,3.0,23.0
USTH_MGMT5,-58.0,3.0,23.0
USTH_MGMT6,-63.0,3.0,23.0
USTH_MGMT7,-72.0,3.0,23.0
USTH_MGMT8,-81.0,3.0,23.0
USTH_Office1,-64.0,3.0,23.0
USTH_Office2,-57.0,3.0,23.0
USTH_Office3,-56.0,3.0,23.0
USTH_Office4,-64.0,3.0,23.0
USTH_Office5,-58.0,3.0,23.0
USTH_Office6,-54.0,3.0,23.0
USTH_Office7,-60.0,3.0,23.0
USTH_Office8,-64.0,3.0,23.0
USTH_Office9,-62.0,3.0,23.0
USTH_Student1,-59.0,3.0,23.0
USTH_Student2,-74.0,3.0,23.0
USTH_Student3,-81.0,3.0,23.0
USTH_Student4,-55.0,3.0,23.0
USTH_Student5,-60.0,3.0,23.0
USTH_Student6,-57.0,3.0,23.0
USTH_Student7,-62.0,3.0,23.0
USTH_Student8,-81.0,3.0,23.0
USTH_Student9,-64.0,3.0,23.0
USTH_Student10,-60.0,3.0,23.0
USTH_Student11,-57.0,3.0,23.0
ICTLab,-59.0,3.0,22.0
ICTLab,-82.0,3.0,22.0
ICTLab 5GHz,-63.0,3.0,22.0
ICTLab 5GHz,-74.0,3.0,22.0
ICTLab Guests,-73.0,3.0,22.0
ICTLab Guests,-55.0,3.0,22.0
ICTLab Students,-57.0,3.0,22.0
ICTLab Students,-55.0,3.0,22.0
USTH_Guest1,-58.0,3.0,22.0
USTH_Guest2,-65.0,3.0,22.0
USTH_Guest3,-73.0,3.0,22.0
USTH_Guest4,-81.0,3.0,22.0
USTH_Guest5,-62.0,3.0,22.0
USTH_Guest6,-63.0,3.0,22.0
USTH_Guest7,-63.0,3.0,22.0
USTH_Guest8,-60.0,3.0,22.0
USTH_Guest9,-57.0,3.0,22.0
USTH_MGMT1,-54.0,3.0,22.0
USTH_MGMT2,-65.0,3.0,22.0
USTH_MGMT3,-58.0,3.0,22.0
USTH_MGMT4,-59.0,3.0,22.0
USTH_MGMT5,-58.0,3.0,22.0
USTH_MGMT6,-63.0,3.0,22.0
USTH_MGMT7,-72.0,3.0,22.0
USTH_MGMT8,-81.0,3.0,22.0
USTH_Office1,-64.0,3.0,22.0
USTH_Office2,-57.0,3.0,22.0
USTH_Office3,-56.0,3.0,22.0
USTH_Office4,-64.0,3.0,22.0
USTH_Office5,-58.0,3.0,22.0
USTH_Office6,-54.0,3.0,22.0
USTH_Office7,-60.0,3.0,22.0
USTH_Office8,-64.0,3.0,22.0
USTH_Office9,-62.0,3.0,22.0
USTH_Student1,-59.0,3.0,22.0
USTH_Student2,-74.0,3.0,22.0
USTH_Student3,-81.0,3.0,22.0
USTH_Student4,-55.0,3.0,22.0
USTH_Student5,-60.0,3.0,22.0
USTH_Student6,-57.0,3.0,22.0
USTH_Student7,-62.0,3.0,22.0
USTH_Student8,-81.0,3.0,22.0
USTH_Student9,-64.0,3.0,22.0
USTH_Student10,-60.0,3.0,22.0
USTH_Student11,-57.0,3.0,22.0
ICTLab,-59.0,3.0,21.0
ICTLab,-82.0,3.0,21.0
ICTLab 5GHz,-63.0,3.0,21.0
ICTLab 5GHz,-74.0,3.0,21.0
ICTLab Guests,-73.0,3.0,21.0
ICTLab Guests,-55.0,3.0,21.0
ICTLab Students,-57.0,3.0,21.0
ICTLab Students,-55.0,3.0,21.0
USTH_Guest1,-58.0,3.0,21.0
USTH_Guest2,-65.0,3.0,21.0
USTH_Guest3,-73.0,3.0,21.0
USTH_Guest4,-81.0,3.0,21.0
USTH_Guest5,-62.0,3.0,21.0
USTH_Guest6,-63.0,3.0,21.0
USTH_Guest7,-63.0,3.0,21.0
USTH_Guest8,-60.0,3.0,21.0
USTH_Guest9,-57.0,3.0,21.0
USTH_MGMT1,-54.0,3.0,21.0
USTH_MGMT2,-65.0,3.0,21.0
USTH_MGMT3,-58.0,3.0,21.0
USTH_MGMT4,-59.0,3.0,21.0
USTH_MGMT5,-58.0,3.0,21.0
USTH_MGMT6,-63.0,3.0,21.0
USTH_MGMT7,-72.0,3.0,21.0
USTH_MGMT8,-81.0,3.0,21.0
USTH_Office1,-64.0,3.0,21.0
USTH_Office2,-57.0,3.0,21.0
USTH_Office3,-56.0,3.0,21.0
USTH_Office4,-64.0,3.0,21.0
USTH_Office5,-58.0,3.0,21.0
USTH_Office6,-54.0,3.0,21.0
USTH_Office7,-60.0,3.0,21.0
USTH_Office8,-64.0,3.0,21.0
USTH_Office9,-62.0,3.0,21.0
USTH_Student1,-59.0,3.0,21.0
USTH_Student2,-74.0,3.0,21.0
USTH_Student3,-81.0,3.0,21.0
USTH_Student4,-55.0,3.0,21.0
USTH_Student5,-60.0,3.0,21.0
USTH_Student6,-57.0,3.0,21.0
USTH_Student7,-62.0,3.0,21.0
USTH_Student8,-81.0,3.0,21.0
USTH_Student9,-64.0,3.0,21.0
USTH_Student10,-60.0,3.0,21.0
USTH_Student11,-57.0,3.0,21.0
ICTLab,-59.0,3.0,20.0
ICTLab,-82.0,3.0,20.0
ICTLab 5GHz,-63.0,3.0,20.0
ICTLab 5GHz,-74.0,3.0,20.0
ICTLab Guests,-73.0,3.0,20.0
ICTLab Guests,-55.0,3.0,20.0
ICTLab Students,-57.0,3.0,20.0
ICTLab Students,-55.0,3.0,20.0
USTH_Guest1,-58.0,3.0,20.0
USTH_Guest2,-65.0,3.0,20.0
USTH_Guest3,-73.0,3.0,20.0
USTH_Guest4,-81.0,3.0,20.0
USTH_Guest5,-62.0,3.0,20.0
USTH_Guest6,-63.0,3.0,20.0
USTH_Guest7,-63.0,3.0,20.0
USTH_Guest8,-60.0,3.0,20.0
USTH_Guest9,-57.0,3.0,20.0
USTH_MGMT1,-54.0,3.0,20.0
USTH_MGMT2,-65.0,3.0,20.0
USTH_MGMT3,-58.0,3.0,20.0
USTH_MGMT4,-59.0,3.0,20.0
USTH_MGMT5,-58.0,3.0,20.0
USTH_MGMT6,-63.0,3.0,20.0
USTH_MGMT7,-72.0,3.0,20.0
USTH_MGMT8,-81.0,3.0,20.0
USTH_Office1,-64.0,3.0,20.0
USTH_Office2,-57.0,3.0,20.0
USTH_Office3,-56.0,3.0,20.0
USTH_Office4,-64.0,3.0,20.0
USTH_Office5,-58.0,3.0,20.0
USTH_Office6,-54.0,3.0,20.0
USTH_Office7,-60.0,3.0,20.0
USTH_Office8,-64.0,3.0,20.0
USTH_Office9,-62.0,3.0,20.0
USTH_Student1,-59.0,3.0,20.0
USTH_Student2,-74.0,3.0,20.0
USTH_Student3,-81.0,3.0,20.0
USTH_Student4,-55.0,3.0,20.0
USTH_Student5,-60.0,3.0,20.0
USTH_Student6,-57.0,3.0,20.0
USTH_Student7,-62.0,3.0,20.0
USTH_Student8,-81.0,3.0,20.0
USTH_Student9,-64.0,3.0,20.0
USTH_Student10,-60.0,3.0,20.0
USTH_Student11,-57.0,3.0,20.0
ICTLab,-59.0,3.0,19.0
ICTLab,-82.0,3.0,19.0
ICTLab 5GHz,-63.0,3.0,19.0
ICTLab 5GHz,-74.0,3.0,19.0
ICTLab Guests,-73.0,3.0,19.0
ICTLab Guests,-55.0,3.0,19.0
ICTLab Students,-57.0,3.0,19.0
ICTLab Students,-55.0,3.0,19.0
USTH_Guest1,-58.0,3.0,19.0
USTH_Guest2,-65.0,3.0,19.0
USTH_Guest3,-73.0,3.0,19.0
USTH_Guest4,-81.0,3.0,19.0
USTH_Guest5,-62.0,3.0,19.0
USTH_Guest6,-63.0,3.0,19.0
USTH_Guest7,-63.0,3.0,19.0
USTH_Guest8,-60.0,3.0,19.0
USTH_Guest9,-57.0,3.0,19.0
USTH_MGMT1,-54.0,3.0,19.0
USTH_MGMT2,-65.0,3.0,19.0
USTH_MGMT3,-58.0,3.0,19.0
USTH_MGMT4,-59.0,3.0,19.0
USTH_MGMT5,-58.0,3.0,19.0
USTH_MGMT6,-63.0,3.0,19.0
USTH_MGMT7,-72.0,3.0,19.0
USTH_MGMT8,-81.0,3.0,19.0
USTH_Office1,-64.0,3.0,19.0
USTH_Office2,-57.0,3.0,19.0
USTH_Office3,-56.0,3.0,19.0
USTH_Office4,-64.0,3.0,19.0
USTH_Office5,-58.0,3.0,19.0
USTH_Office6,-54.0,3.0,19.0
USTH_Office7,-60.0,3.0,19.0
USTH_Office8,-64.0,3.0,19.0
USTH_Office9,-62.0,3.0,19.0
USTH_Student1,-59.0,3.0,19.0
USTH_Student2,-74.0,3.0,19.0
USTH_Student3,-81.0,3.0,19.0
USTH_Student4,-55.0,3.0,19.0
USTH_Student5,-60.0,3.0,19.0
USTH_Student6,-57.0,3.0,19.0
USTH_Student7,-62.0,3.0,19.0
USTH_Student8,-81.0,3.0,19.0
USTH_Student9,-64.0,3.0,19.0
USTH_Student10,-60.0,3.0,19.0
USTH_Student11,-57.0,3.0,19.0
ICTLab,-59.0,3.0,18.0
ICTLab,-82.0,3.0,18.0
ICTLab 5GHz,-63.0,3.0,18.0
ICTLab 5GHz,-74.0,3.0,18.0
ICTLab Guests,-73.0,3.0,18.0
ICTLab Guests,-55.0,3.0,18.0
ICTLab Students,-57.0,3.0,18.0
ICTLab Students,-55.0,3.0,18.0
USTH_Guest1,-58.0,3.0,18.0
USTH_Guest2,-65.0,3.0,18.0
USTH_Guest3,-73.0,3.0,18.0
USTH_Guest4,-81.0,3.0,18.0
USTH_Guest5,-62.0,3.0,18.0
USTH_Guest6,-63.0,3.0,18.0
USTH_Guest7,-63.0,3.0,18.0
USTH_Guest8,-60.0,3.0,18.0
USTH_Guest9,-57.0,3.0,18.0
USTH_MGMT1,-54.0,3.0,18.0
USTH_MGMT2,-65.0,3.0,18.0
USTH_MGMT3,-58.0,3.0,18.0
USTH_MGMT4,-59.0,3.0,18.0
USTH_MGMT5,-58.0,3.0,18.0
USTH_MGMT6,-63.0,3.0,18.0
USTH_MGMT7,-72.0,3.0,18.0
USTH_MGMT8,-81.0,3.0,18.0
USTH_Office1,-64.0,3.0,18.0
USTH_Office2,-57.0,3.0,18.0
USTH_Office3,-56.0,3.0,18.0
USTH_Office4,-64.0,3.0,18.0
USTH_Office5,-58.0,3.0,18.0
USTH_Office6,-54.0,3.0,18.0
USTH_Office7,-60.0,3.0,18.0
USTH_Office8,-64.0,3.0,18.0
USTH_Office9,-62.0,3.0,18.0
USTH_Student1,-59.0,3.0,18.0
USTH_Student2,-74.0,3.0,18.0
USTH_Student3,-81.0,3.0,18.0
USTH_Student4,-55.0,3.0,18.0
USTH_Student5,-60.0,3.0,18.0
USTH_Student6,-57.0,3.0,18.0
USTH_Student7,-62.0,3.0,18.0
USTH_Student8,-81.0,3.0,18.0
USTH_Student9,-64.0,3.0,18.0
USTH_Student10,-60.0,3.0,18.0
USTH_Student11,-57.0,3.0,18.0
ICTLab,-59.0,3.0,17.0
ICTLab,-82.0,3.0,17.0
ICTLab 5GHz,-63.0,3.0,17.0
ICTLab 5GHz,-74.0,3.0,17.0
ICTLab Guests,-73.0,3.0,17.0
ICTLab Guests,-55.0,3.0,17.0
ICTLab Students,-57.0,3.0,17.0
ICTLab Students,-55.0,3.0,17.0
USTH_Guest1,-58.0,3.0,17.0
USTH_Guest2,-65.0,3.0,17.0
USTH_Guest3,-73.0,3.0,17.0
USTH_Guest4,-81.0,3.0,17.0
USTH_Guest5,-62.0,3.0,17.0
USTH_Guest6,-63.0,3.0,17.0
USTH_Guest7,-63.0,3.0,17.0
USTH_Guest8,-60.0,3.0,17.0
USTH_Guest9,-57.0,3.0,17.0
USTH_MGMT1,-54.0,3.0,17.0
USTH_MGMT2,-65.0,3.0,17.0
USTH_MGMT3,-58.0,3.0,17.0
USTH_MGMT4,-59.0,3.0,17.0
USTH_MGMT5,-58.0,3.0,17.0
USTH_MGMT6,-63.0,3.0,17.0
USTH_MGMT7,-72.0,3.0,17.0
USTH_MGMT8,-81.0,3.0,17.0
USTH_Office1,-64.0,3.0,17.0
USTH_Office2,-57.0,3.0,17.0
USTH_Office3,-56.0,3.0,17.0
USTH_Office4,-64.0,3.0,17.0
USTH_Office5,-58.0,3.0,17.0
USTH_Office6,-54.0,3.0,17.0
USTH_Office7,-60.0,3.0,17.0
