SSID,Signal Strength (dBm),X Position,Y Position
USTH_Office5,-58.0,3.0,46.0
USTH_Office6,-65.0,3.0,46.0
USTH_Office7,-73.0,3.0,46.0
USTH_Office8,-81.0,3.0,46.0
USTH_Office9,-62.0,3.0,46.0
USTH_Student1,-63.0,3.0,46.0
USTH_Student3,-63.0,3.0,46.0
USTH_Student4,-60.0,3.0,46.0
USTH_Student5,-57.0,3.0,46.0
USTH_Student6,-54.0,3.0,46.0
USTH_Student7,-65.0,3.0,46.0
USTH_Student8,-58.0,3.0,46.0
USTH_Student9,-59.0,3.0,46.0
USTH_Student10,-58.0,3.0,46.0
USTH_Student11,-63.0,3.0,46.0
ICTLab,-72.0,3.0,46.0
ICTLab 5GHz,-81.0,3.0,46.0
ICTLab 5GHz,-64.0,3.0,46.0
ICTLab Guests,-57.0,3.0,46.0
ICTLab Students,-56.0,3.0,46.0
ICTLab Students,-64.0,3.0,46.0
USTH_Guest1,-58.0,3.0,46.0
USTH_Guest2,-54.0,3.0,46.0
USTH_Guest3,-60.0,3.0,46.0
USTH_Guest4,-64.0,3.0,46.0
USTH_Guest6,-62.0,3.0,46.0
USTH_Guest7,-59.0,3.0,46.0
USTH_Guest8,-74.0,3.0,46.0
USTH_Guest9,-81.0,3.0,46.0
USTH_MGMT1,-55.0,3.0,46.0
USTH_MGMT2,-60.0,3.0,46.0
USTH_MGMT3,-57.0,3.0,46.0
USTH_MGMT4,-62.0,3.0,46.0
USTH_MGMT5,-81.0,3.0,46.0
USTH_MGMT6,-64.0,3.0,46.0
USTH_MGMT7,-60.0,3.0,46.0
USTH_MGMT8,-57.0,3.0,46.0
USTH_Office1,-59.0,3.0,45.0
USTH_Office3,-82.0,3.0,45.0
USTH_Office4,-63.0,3.0,45.0
USTH_Office5,-74.0,3.0,45.0
USTH_Office6,-73.0,3.0,45.0
USTH_Office7,-55.0,3.0,45.0
USTH_Office8,-57.0,3.0,45.0
USTH_Office9,-55.0,3.0,45.0
USTH_Student1,-58.0,3.0,45.0
USTH_Student2,-65.0,3.0,45.0
USTH_Student3,-73.0,3.0,45.0
USTH_Student4,-81.0,3.0,45.0
USTH_Student5,-62.0,3.0,45.0
USTH_Student6,-63.0,3.0,45.0
USTH_Student8,-63.0,3.0,45.0
USTH_Student9,-60.0,3.0,45.0
USTH_Student10,-57.0,3.0,45.0
USTH_Student11,-54.0,3.0,45.0
ICTLab,-65.0,3.0,45.0
ICTLab,-58.0,3.0,45.0
ICTLab 5GHz,-59.0,3.0,45.0
ICTLab 5GHz,-58.0,3.0,45.0
ICTLab Guests,-63.0,3.0,45.0
ICTLab Students,-72.0,3.0,45.0
ICTLab Students,-81.0,3.0,45.0
USTH_Guest1,-64.0,3.0,45.0
USTH_Guest2,-57.0,3.0,45.0
USTH_Guest4,-56.0,3.0,45.0
USTH_Guest5,-64.0,3.0,45.0
USTH_Guest6,-58.0,3.0,45.0
USTH_Guest7,-54.0,3.0,45.0
USTH_Guest8,-60.0,3.0,45.0
USTH_Guest9,-64.0,3.0,45.0
USTH_MGMT2,-62.0,3.0,45.0
USTH_MGMT3,-59.0,3.0,45.0
USTH_MGMT4,-74.0,3.0,45.0
USTH_MGMT5,-81.0,3.0,45.0
USTH_MGMT6,-55.0,3.0,45.0
USTH_MGMT7,-60.0,3.0,45.0
USTH_MGMT8,-57.0,3.0,45.0
USTH_Office1,-62.0,3.0,45.0
USTH_Office2,-81.0,3.0,45.0
USTH_Office3,-64.0,3.0,45.0
USTH_Office4,-60.0,3.0,45.0
USTH_Office5,-57.0,3.0,45.0
USTH_Office6,-59.0,3.0,44.0
USTH_Office8,-82.0,3.0,44.0
USTH_Office9,-63.0,3.0,44.0
USTH_Student1,-74.0,3.0,44.0
USTH_Student2,-73.0,3.0,44.0
USTH_Student3,-55.0,3.0,44.0
USTH_Student4,-57.0,3.0,44.0
USTH_Student5,-55.0,3.0,44.0
USTH_Student6,-58.0,3.0,44.0
USTH_Student7,-65.0,3.0,44.0
USTH_Student8,-73.0,3.0,44.0
USTH_Student9,-81.0,3.0,44.0
USTH_Student10,-62.0,3.0,44.0
USTH_Student11,-63.0,3.0,44.0
ICTLab,-63.0,3.0,44.0
ICTLab 5GHz,-60.0,3.0,44.0
ICTLab 5GHz,-57.0,3.0,44.0
ICTLab Guests,-54.0,3.0,44.0
ICTLab Guests,-65.0,3.0,44.0
ICTLab Students,-58.0,3.0,44.0
ICTLab Students,-59.0,3.0,44.0
USTH_Guest1,-58.0,3.0,44.0
USTH_Guest2,-63.0,3.0,44.0
USTH_Guest4,-72.0,3.0,44.0
USTH_Guest5,-81.0,3.0,44.0
USTH_Guest6,-64.0,3.0,44.0
USTH_Guest7,-57.0,3.0,44.0
USTH_Guest9,-56.0,3.0,44.0
USTH_MGMT1,-64.0,3.0,44.0
USTH_MGMT2,-58.0,3.0,44.0
USTH_MGMT3,-54.0,3.0,44.0
USTH_MGMT4,-60.0,3.0,44.0
USTH_MGMT5,-64.0,3.0,44.0
USTH_MGMT7,-62.0,3.0,44.0
USTH_MGMT8,-59.0,3.0,44.0
USTH_Office1,-74.0,3.0,44.0
USTH_Office2,-81.0,3.0,44.0
USTH_Office3,-55.0,3.0,44.0
USTH_Office4,-60.0,3.0,44.0
USTH_Office5,-57.0,3.0,44.0
USTH_Office6,-62.0,3.0,44.0
USTH_Office7,-81.0,3.0,44.0
USTH_Office8,-64.0,3.0,44.0
USTH_Office9,-60.0,3.0,44.0
USTH_Student1,-57.0,3.0,44.0
USTH_Student2,-59.0,3.0,43.0
USTH_Student4,-82.0,3.0,43.0
USTH_Student5,-63.0,3.0,43.0
USTH_Student6,-74.0,3.0,43.0
USTH_Student7,-73.0,3.0,43.0
USTH_Student8,-55.0,3.0,43.0
USTH_Student9,-57.0,3.0,43.0
USTH_Student10,-55.0,3.0,43.0
USTH_Student11,-58.0,3.0,43.0
ICTLab,-65.0,3.0,43.0
ICTLab,-73.0,3.0,43.0
ICTLab 5GHz,-81.0,3.0,43.0
ICTLab 5GHz,-62.0,3.0,43.0
ICTLab Guests,-63.0,3.0,43.0
ICTLab Students,-63.0,3.0,43.0
ICTLab Students,-60.0,3.0,43.0
USTH_Guest1,-57.0,3.0,43.0
USTH_Guest2,-54.0,3.0,43.0
USTH_Guest3,-65.0,3.0,43.0
USTH_Guest4,-58.0,3.0,43.0
USTH_Guest5,-59.0,3.0,43.0
USTH_Guest6,-58.0,3.0,43.0
USTH_Guest7,-63.0,3.0,43.0
USTH_Guest9,-72.0,3.0,43.0
USTH_MGMT1,-81.0,3.0,43.0
USTH_MGMT2,-64.0,3.0,43.0
USTH_MGMT3,-57.0,3.0,43.0
USTH_MGMT5,-56.0,3.0,43.0
USTH_MGMT6,-64.0,3.0,43.0
USTH_MGMT7,-58.0,3.0,43.0
USTH_MGMT8,-54.0,3.0,43.0
USTH_Office1,-60.0,3.0,43.0
USTH_Office2,-64.0,3.0,43.0
USTH_Office4,-62.0,3.0,43.0
USTH_Office5,-59.0,3.0,43.0
USTH_Office6,-74.0,3.0,43.0
USTH_Office7,-81.0,3.0,43.0
USTH_Office8,-55.0,3.0,43.0
USTH_Office9,-60.0,3.0,43.0
USTH_Student1,-57.0,3.0,43.0
USTH_Student2,-62.0,3.0,43.0
USTH_Student3,-81.0,3.0,43.0
USTH_Student4,-64.0,3.0,43.0
USTH_Student5,-60.0,3.0,43.0
USTH_Student6,-57.0,3.0,43.0
USTH_Student7,-59.0,3.0,42.0
USTH_Student9,-82.0,3.0,42.0
USTH_Student10,-63.0,3.0,42.0
USTH_Student11,-74.0,3.0,42.0
ICTLab,-73.0,3.0,42.0
ICTLab,-55.0,3.0,42.0
ICTLab 5GHz,-57.0,3.0,42.0
ICTLab 5GHz,-55.0,3.0,42.0
ICTLab Guests,-58.0,3.0,42.0
ICTLab Guests,-65.0,3.0,42.0
ICTLab Students,-73.0,3.0,42.0
ICTLab Students,-81.0,3.0,42.0
USTH_Guest1,-62.0,3.0,42.0
USTH_Guest2,-63.0,3.0,42.0
USTH_Guest4,-63.0,3.0,42.0
USTH_Guest5,-60.0,3.0,42.0
USTH_Guest6,-57.0,3.0,42.0
USTH_Guest7,-54.0,3.0,42.0
USTH_Guest8,-65.0,3.0,42.0
USTH_Guest9,-58.0,3.0,42.0
USTH_MGMT1,-59.0,3.0,42.0
USTH_MGMT2,-58.0,3.0,42.0
USTH_MGMT3,-63.0,3.0,42.0
USTH_MGMT5,-72.0,3.0,42.0
USTH_MGMT6,-81.0,3.0,42.0
USTH_MGMT7,-64.0,3.0,42.0
USTH_MGMT8,-57.0,3.0,42.0
USTH_Office2,-56.0,3.0,42.0
USTH_Office3,-64.0,3.0,42.0
USTH_Office4,-58.0,3.0,42.0
USTH_Office5,-54.0,3.0,42.0
USTH_Office6,-60.0,3.0,42.0
USTH_Office7,-64.0,3.0,42.0
USTH_Office9,-62.0,3.0,42.0
USTH_Student1,-59.0,3.0,42.0
USTH_Student2,-74.0,3.0,42.0
USTH_Student3,-81.0,3.0,42.0
USTH_Student4,-55.0,3.0,42.0
USTH_Student5,-60.0,3.0,42.0
USTH_Student6,-57.0,3.0,42.0
USTH_Student7,-62.0,3.0,42.0
USTH_Student8,-81.0,3.0,42.0
USTH_Student9,-64.0,3.0,42.0
USTH_Student10,-60.0,3.0,42.0
USTH_Student11,-57.0,3.0,42.0
ICTLab,-59.0,3.0,41.0
ICTLab 5GHz,-82.0,3.0,41.0
ICTLab 5GHz,-63.0,3.0,41.0
ICTLab Guests,-74.0,3.0,41.0
ICTLab Guests,-73.0,3.0,41.0
ICTLab Students,-55.0,3.0,41.0
ICTLab Students,-57.0,3.0,41.0
USTH_Guest1,-55.0,3.0,41.0
USTH_Guest2,-58.0,3.0,41.0
USTH_Guest3,-65.0,3.0,41.0
USTH_Guest4,-73.0,3.0,41.0
USTH_Guest5,-81.0,3.0,41.0
USTH_Guest6,-62.0,3.0,41.0
USTH_Guest7,-63.0,3.0,41.0
USTH_Guest9,-63.0,3.0,41.0
USTH_MGMT1,-60.0,3.0,41.0
USTH_MGMT2,-57.0,3.0,41.0
USTH_MGMT3,-54.0,3.0,41.0
USTH_MGMT4,-65.0,3.0,41.0
USTH_MGMT5,-58.0,3.0,41.0
USTH_MGMT6,-59.0,3.0,41.0
USTH_MGMT7,-58.0,3.0,41.0
USTH_MGMT8,-63.0,3.0,41.0
USTH_Office2,-72.0,3.0,41.0
USTH_Office3,-81.0,3.0,41.0
USTH_Office4,-64.0,3.0,41.0
USTH_Office5,-57.0,3.0,41.0
USTH_Office7,-56.0,3.0,41.0
USTH_Office8,-64.0,3.0,41.0
USTH_Office9,-58.0,3.0,41.0
USTH_Student1,-54.0,3.0,41.0
USTH_Student2,-60.0,3.0,41.0
USTH_Student3,-64.0,3.0,41.0
USTH_Student5,-62.0,3.0,41.0
USTH_Student6,-59.0,3.0,41.0
USTH_Student7,-74.0,3.0,41.0
USTH_Student8,-81.0,3.0,41.0
USTH_Student9,-55.0,3.0,41.0
USTH_Student10,-60.0,3.0,41.0
USTH_Student11,-57.0,3.0,41.0
ICTLab,-62.0,3.0,41.0
ICTLab,-81.0,3.0,41.0
ICTLab 5GHz,-64.0,3.0,41.0
ICTLab 5GHz,-60.0,3.0,41.0
ICTLab Guests,-57.0,3.0,41.0
ICTLab Guests,-59.0,3.0,40.0
ICTLab Students,-82.0,3.0,40.0
USTH_Guest1,-63.0,3.0,40.0
USTH_Guest2,-74.0,3.0,40.0
USTH_Guest3,-73.0,3.0,40.0
USTH_Guest4,-55.0,3.0,40.0
USTH_Guest5,-57.0,3.0,40.0
USTH_Guest6,-55.0,3.0,40.0
USTH_Guest7,-58.0,3.0,40.0
USTH_Guest8,-65.0,3.0,40.0
USTH_Guest9,-73.0,3.0,40.0
USTH_MGMT1,-81.0,3.0,40.0
USTH_MGMT2,-62.0,3.0,40.0
USTH_MGMT3,-63.0,3.0,40.0
USTH_MGMT5,-63.0,3.0,40.0
USTH_MGMT6,-60.0,3.0,40.0
USTH_MGMT7,-57.0,3.0,40.0
USTH_MGMT8,-54.0,3.0,40.0
USTH_Office1,-65.0,3.0,40.0
USTH_Office2,-58.0,3.0,40.0
USTH_Office3,-59.0,3.0,40.0
USTH_Office4,-58.0,3.0,40.0
USTH_Office5,-63.0,3.0,40.0
USTH_Office7,-72.0,3.0,40.0
USTH_Office8,-81.0,3.0,40.0
USTH_Office9,-64.0,3.0,40.0
USTH_Student1,-57.0,3.0,40.0
USTH_Student3,-56.0,3.0,40.0
USTH_Student4,-64.0,3.0,40.0
USTH_Student5,-58.0,3.0,40.0
USTH_Student6,-54.0,3.0,40.0
USTH_Student7,-60.0,3.0,40.0
USTH_Student8,-64.0,3.0,40.0
USTH_Student10,-62.0,3.0,40.0
USTH_Student11,-59.0,3.0,40.0
ICTLab,-74.0,3.0,40.0
ICTLab,-81.0,3.0,40.0
ICTLab 5GHz,-55.0,3.0,40.0
ICTLab 5GHz,-60.0,3.0,40.0
ICTLab Guests,-57.0,3.0,40.0
ICTLab Guests,-62.0,3.0,40.0
ICTLab Students,-81.0,3.0,40.0
ICTLab Students,-64.0,3.0,40.0
USTH_Guest1,-60.0,3.0,40.0
USTH_Guest2,-57.0,3.0,40.0
USTH_Guest3,-59.0,3.0,39.0
USTH_Guest5,-82.0,3.0,39.0
USTH_Guest6,-63.0,3.0,39.0
USTH_Guest7,-74.0,3.0,39.0
USTH_Guest8,-73.0,3.0,39.0
USTH_Guest9,-55.0,3.0,39.0
USTH_MGMT1,-57.0,3.0,39.0
USTH_MGMT2,-55.0,3.0,39.0
USTH_MGMT3,-58.0,3.0,39.0
USTH_MGMT4,-65.0,3.0,39.0
USTH_MGMT5,-73.0,3.0,39.0
USTH_MGMT6,-81.0,3.0,39.0
USTH_MGMT7,-62.0,3.0,39.0
USTH_MGMT8,-63.0,3.0,39.0
USTH_Office2,-63.0,3.0,39.0
USTH_Office3,-60.0,3.0,39.0
USTH_Office4,-57.0,3.0,39.0
USTH_Office5,-54.0,3.0,39.0
USTH_Office6,-65.0,3.0,39.0
USTH_Office7,-58.0,3.0,39.0
USTH_Office8,-59.0,3.0,39.0
USTH_Office9,-58.0,3.0,39.0
USTH_Student1,-63.0,3.0,39.0
USTH_Student3,-72.0,3.0,39.0
USTH_Student4,-81.0,3.0,39.0
USTH_Student5,-64.0,3.0,39.0
USTH_Student6,-57.0,3.0,39.0
USTH_Student8,-56.0,3.0,39.0
USTH_Student9,-64.0,3.0,39.0
USTH_Student10,-58.0,3.0,39.0
USTH_Student11,-54.0,3.0,39.0
ICTLab,-60.0,3.0,39.0
ICTLab,-64.0,3.0,39.0
ICTLab 5GHz,-62.0,3.0,39.0
ICTLab Guests,-59.0,3.0,39.0
ICTLab Guests,-74.0,3.0,39.0
ICTLab Students,-81.0,3.0,39.0
ICTLab Students,-55.0,3.0,39.0
USTH_Guest1,-60.0,3.0,39.0
USTH_Guest2,-57.0,3.0,39.0
USTH_Guest3,-62.0,3.0,39.0
USTH_Guest4,-81.0,3.0,39.0
USTH_Guest5,-64.0,3.0,39.0
USTH_Guest6,-60.0,3.0,39.0
USTH_Guest7,-57.0,3.0,39.0
USTH_Guest8,-59.0,3.0,38.0
USTH_MGMT1,-82.0,3.0,38.0
USTH_MGMT2,-63.0,3.0,38.0
USTH_MGMT3,-74.0,3.0,38.0
USTH_MGMT4,-73.0,3.0,38.0
USTH_MGMT5,-55.0,3.0,38.0
USTH_MGMT6,-57.0,3.0,38.0
USTH_MGMT7,-55.0,3.0,38.0
USTH_MGMT8,-58.0,3.0,38.0
USTH_Office1,-65.0,3.0,38.0
USTH_Office2,-73.0,3.0,38.0
USTH_Office3,-81.0,3.0,38.0
USTH_Office4,-62.0,3.0,38.0
USTH_Office5,-63.0,3.0,38.0
USTH_Office7,-63.0,3.0,38.0
USTH_Office8,-60.0,3.0,38.0
USTH_Office9,-57.0,3.0,38.0
USTH_Student1,-54.0,3.0,38.0
USTH_Student2,-65.0,3.0,38.0
USTH_Student3,-58.0,3.0,38.0
USTH_Student4,-59.0,3.0,38.0
USTH_Student5,-58.0,3.0,38.0
USTH_Student6,-63.0,3.0,38.0
USTH_Student8,-72.0,3.0,38.0
USTH_Student9,-81.0,3.0,38.0
USTH_Student10,-64.0,3.0,38.0
USTH_Student11,-57.0,3.0,38.0
ICTLab,-56.0,3.0,38.0
ICTLab 5GHz,-64.0,3.0,38.0
ICTLab 5GHz,-58.0,3.0,38.0
ICTLab Guests,-54.0,3.0,38.0
ICTLab Guests,-60.0,3.0,38.0
ICTLab Students,-64.0,3.0,38.0
USTH_Guest1,-62.0,3.0,38.0
USTH_Guest2,-59.0,3.0,38.0
USTH_Guest3,-74.0,3.0,38.0
USTH_Guest4,-81.0,3.0,38.0
USTH_Guest5,-55.0,3.0,38.0
USTH_Guest6,-60.0,3.0,38.0
USTH_Guest7,-57.0,3.0,38.0
USTH_Guest8,-62.0,3.0,38.0
USTH_Guest9,-81.0,3.0,38.0
USTH_MGMT1,-64.0,3.0,38.0
USTH_MGMT2,-60.0,3.0,38.0
USTH_MGMT3,-57.0,3.0,38.0
USTH_MGMT4,-59.0,3.0,37.0
USTH_MGMT6,-82.0,3.0,37.0
USTH_MGMT7,-63.0,3.0,37.0
USTH_MGMT8,-74.0,3.0,37.0
USTH_Office1,-73.0,3.0,37.0
USTH_Office2,-55.0,3.0,37.0
USTH_Office3,-57.0,3.0,37.0
USTH_Office4,-55.0,3.0,37.0
USTH_Office5,-58.0,3.0,37.0
USTH_Office6,-65.0,3.0,37.0
USTH_Office7,-73.0,3.0,37.0
USTH_Office8,-81.0,3.0,37.0
USTH_Office9,-62.0,3.0,37.0
USTH_Student1,-63.0,3.0,37.0
USTH_Student3,-63.0,3.0,37.0
USTH_Student4,-60.0,3.0,37.0
USTH_Student5,-57.0,3.0,37.0
USTH_Student6,-54.0,3.0,37.0
USTH_Student7,-65.0,3.0,37.0
USTH_Student8,-58.0,3.0,37.0
USTH_Student9,-59.0,3.0,37.0
USTH_Student10,-58.0,3.0,37.0
USTH_Student11,-63.0,3.0,37.0
ICTLab,-72.0,3.0,37.0
ICTLab 5GHz,-81.0,3.0,37.0
ICTLab 5GHz,-64.0,3.0,37.0
ICTLab Guests,-57.0,3.0,37.0
ICTLab Students,-56.0,3.0,37.0
ICTLab Students,-64.0,3.0,37.0
USTH_Guest1,-58.0,3.0,37.0
USTH_Guest2,-54.0,3.0,37.0
USTH_Guest3,-60.0,3.0,37.0
USTH_Guest4,-64.0,3.0,37.0
USTH_Guest6,-62.0,3.0,37.0
USTH_Guest7,-59.0,3.0,37.0
USTH_Guest8,-74.0,3.0,37.0
USTH_Guest9,-81.0,3.0,37.0
USTH_MGMT1,-55.0,3.0,37.0
USTH_MGMT2,-60.0,3.0,37.0
USTH_MGMT3,-57.0,3.0,37.0
USTH_MGMT4,-62.0,3.0,37.0
USTH_MGMT5,-81.0,3.0,37.0
USTH_MGMT6,-64.0,3.0,37.0
USTH_MGMT7,-60.0,3.0,37.0
USTH_MGMT8,-57.0,3.0,37.0
USTH_Office1,-59.0,3.0,36.0
USTH_Office3,-82.0,3.0,36.0
USTH_Office4,-63.0,3.0,36.0
USTH_Office5,-74.0,3.0,36.0
USTH_Office6,-73.0,3.0,36.0
USTH_Office7,-55.0,3.0,36.0
USTH_Office8,-57.0,3.0,36.0
USTH_Office9,-55.0,3.0,36.0
USTH_Student1,-58.0,3.0,36.0
USTH_Student2,-65.0,3.0,36.0
USTH_Student3,-73.0,3.0,36.0
USTH_Student4,-81.0,3.0,36.0
USTH_Student5,-62.0,3.0,36.0
USTH_Student6,-63.0,3.0,36.0
USTH_Student8,-63.0,3.0,36.0
USTH_Student9,-60.0,3.0,36.0
USTH_Student10,-57.0,3.0,36.0
USTH_Student11,-54.0,3.0,36.0
ICTLab,-65.0,3.0,36.0
ICTLab,-58.0,3.0,36.0
ICTLab 5GHz,-59.0,3.0,36.0
ICTLab 5GHz,-58.0,3.0,36.0
ICTLab Guests,-63.0,3.0,36.0
ICTLab Students,-72.0,3.0,36.0
ICTLab Students,-81.0,3.0,36.0
USTH_Guest1,-64.0,3.0,36.0
USTH_Guest2,-57.0,3.0,36.0
USTH_Guest4,-56.0,3.0,36.0
USTH_Guest5,-64.0,3.0,36.0
USTH_Guest6,-58.0,3.0,36.0
USTH_Guest7,-54.0,3.0,36.0
USTH_Guest8,-60.0,3.0,36.0
USTH_Guest9,-64.0,3.0,36.0
USTH_MGMT2,-62.0,3.0,36.0
USTH_MGMT3,-59.0,3.0,36.0
USTH_MGMT4,-74.0,3.0,36.0
USTH_MGMT5,-81.0,3.0,36.0
USTH_MGMT6,-55.0,3.0,36.0
USTH_MGMT7,-60.0,3.0,36.0
USTH_MGMT8,-57.0,3.0,36.0
USTH_Office1,-62.0,3.0,36.0
USTH_Office2,-81.0,3.0,36.0
USTH_Office3,-64.0,3.0,36.0
USTH_Office4,-60.0,3.0,36.0
USTH_Office5,-57.0,3.0,36.0
USTH_Office6,-59.0,3.0,35.0
USTH_Office8,-82.0,3.0,35.0
USTH_Office9,-63.0,3.0,35.0
USTH_Student1,-74.0,3.0,35.0
USTH_Student2,-73.0,3.0,35.0
USTH_Student3,-55.0,3.0,35.0
USTH_Student4,-57.0,3.0,35.0
USTH_Student5,-55.0,3.0,35.0
USTH_Student6,-58.0,3.0,35.0
USTH_Student7,-65.0,3.0,35.0
USTH_Student8,-73.0,3.0,35.0
USTH_Student9,-81.0,3.0,35.0
USTH_Student10,-62.0,3.0,35.0
USTH_Student11,-63.0,3.0,35.0
ICTLab,-63.0,3.0,35.0
ICTLab 5GHz,-60.0,3.0,35.0
ICTLab 5GHz,-57.0,3.0,35.0
ICTLab Guests,-54.0,3.0,35.0
ICTLab Guests,-65.0,3.0,35.0
ICTLab Students,-58.0,3.0,35.0
ICTLab Students,-59.0,3.0,35.0
USTH_Guest1,-58.0,3.0,35.0
USTH_Guest2,-63.0,3.0,35.0
USTH_Guest4,-72.0,3.0,35.0
USTH_Guest5,-81.0,3.0,35.0
USTH_Guest6,-64.0,3.0,35.0
USTH_Guest7,-57.0,3.0,35.0
USTH_Guest9,-56.0,3.0,35.0
USTH_MGMT1,-64.0,3.0,35.0
USTH_MGMT2,-58.0,3.0,35.0
USTH_MGMT3,-54.0,3.0,35.0
USTH_MGMT4,-60.0,3.0,35.0
USTH_MGMT5,-64.0,3.0,35.0
USTH_MGMT7,-62.0,3.0,35.0
USTH_MGMT8,-59.0,3.0,35.0
USTH_Office1,-74.0,3.0,35.0
USTH_Office2,-81.0,3.0,35.0
USTH_Office3,-55.0,3.0,35.0
USTH_Office4,-60.0,3.0,35.0
USTH_Office5,-57.0,3.0,35.0
USTH_Office6,-62.0,3.0,35.0
USTH_Office7,-81.0,3.0,35.0
USTH_Office8,-64.0,3.0,35.0
USTH_Office9,-60.0,3.0,35.0
USTH_Student1,-57.0,3.0,35.0
USTH_Student2,-59.0,3.0,34.0
USTH_Student4,-82.0,3.0,34.0
USTH_Student5,-63.0,3.0,34.0
USTH_Student6,-74.0,3.0,34.0
USTH_Student7,-73.0,3.0,34.0
USTH_Student8,-55.0,3.0,34.0
USTH_Student9,-57.0,3.0,34.0
USTH_Student10,-55.0,3.0,34.0
USTH_Student11,-58.0,3.0,34.0
ICTLab,-65.0,3.0,34.0
ICTLab,-73.0,3.0,34.0
ICTLab 5GHz,-81.0,3.0,34.0
ICTLab 5GHz,-62.0,3.0,34.0
ICTLab Guests,-63.0,3.0,34.0
ICTLab Students,-63.0,3.0,34.0
ICTLab Students,-60.0,3.0,34.0
USTH_Guest1,-57.0,3.0,34.0
USTH_Guest2,-54.0,3.0,34.0
USTH_Guest3,-65.0,3.0,34.0
USTH_Guest4,-58.0,3.0,34.0
USTH_Guest5,-59.0,3.0,34.0
USTH_Guest6,-58.0,3.0,34.0
USTH_Guest7,-63.0,3.0,34.0
USTH_Guest9,-72.0,3.0,34.0
USTH_MGMT1,-81.0,3.0,34.0
USTH_MGMT2,-64.0,3.0,34.0
USTH_MGMT3,-57.0,3.0,34.0
USTH_MGMT5,-56.0,3.0,34.0
USTH_MGMT6,-64.0,3.0,34.0
USTH_MGMT7,-58.0,3.0,34.0
USTH_MGMT8,-54.0,3.0,34.0
USTH_Office1,-60.0,3.0,34.0
USTH_Office2,-64.0,3.0,34.0
USTH_Office4,-62.0,3.0,34.0
USTH_Office5,-59.0,3.0,34.0
USTH_Office6,-74.0,3.0,34.0
USTH_Office7,-81.0,3.0,34.0
USTH_Office8,-55.0,3.0,34.0
USTH_Office9,-60.0,3.0,34.0
USTH_Student1,-57.0,3.0,34.0
USTH_Student2,-62.0,3.0,34.0
USTH_Student3,-81.0,3.0,34.0
USTH_Student4,-64.0,3.0,34.0
USTH_Student5,-60.0,3.0,34.0
USTH_Student6,-57.0,3.0,34.0
USTH_Student7,-59.0,3.0,33.0
USTH_Student9,-82.0,3.0,33.0
USTH_Student10,-63.0,3.0,33.0
USTH_Student11,-74.0,3.0,33.0
ICTLab,-73.0,3.0,33.0
ICTLab,-55.0,3.0,33.0
ICTLab 5GHz,-57.0,3.0,33.0
ICTLab 5GHz,-55.0,3.0,33.0
ICTLab Guests,-58.0,3.0,33.0
ICTLab Guests,-65.0,3.0,33.0
ICTLab Students,-73.0,3.0,33.0
ICTLab Students,-81.0,3.0,33.0
USTH_Guest1,-62.0,3.0,33.0
USTH_Guest2,-63.0,3.0,33.0
USTH_Guest4,-63.0,3.0,33.0
USTH_Guest5,-60.0,3.0,33.0
USTH_Guest6,-57.0,3.0,33.0
USTH_Guest7,-54.0,3.0,33.0
USTH_Guest8,-65.0,3.0,33.0
USTH_Guest9,-58.0,3.0,33.0
USTH_MGMT1,-59.0,3.0,33.0
USTH_MGMT2,-58.0,3.0,33.0
USTH_MGMT3,-63.0,3.0,33.0
USTH_MGMT5,-72.0,3.0,33.0
USTH_MGMT6,-81.0,3.0,33.0
USTH_MGMT7,-64.0,3.0,33.0
USTH_MGMT8,-57.0,3.0,33.0
USTH_Office2,-56.0,3.0,33.0
USTH_Office3,-64.0,3.0,33.0
USTH_Office4,-58.0,3.0,33.0
USTH_Office5,-54.0,3.0,33.0
USTH_Office6,-60.0,3.0,33.0
USTH_Office7,-64.0,3.0,33.0
USTH_Office9,-62.0,3.0,33.0
USTH_Student1,-59.0,3.0,33.0
USTH_Student2,-74.0,3.0,33.0
USTH_Student3,-81.0,3.0,33.0
USTH_Student4,-55.0,3.0,33.0
USTH_Student5,-60.0,3.0,33.0
USTH_Student6,-57.0,3.0,33.0
USTH_Student7,-62.0,3.0,33.0
USTH_Student8,-81.0,3.0,33.0
USTH_Student9,-64.0,3.0,33.0
USTH_Student10,-60.0,3.0,33.0
USTH_Student11,-57.0,3.0,33.0
ICTLab,-59.0,3.0,32.0
ICTLab 5GHz,-82.0,3.0,32.0
ICTLab 5GHz,-63.0,3.0,32.0
ICTLab Guests,-74.0,3.0,32.0
ICTLab Guests,-73.0,3.0,32.0
ICTLab Students,-55.0,3.0,32.0
ICTLab Students,-57.0,3.0,32.0
USTH_Guest1,-55.0,3.0,32.0
USTH_Guest2,-58.0,3.0,32.0
USTH_Guest3,-65.0,3.0,32.0
USTH_Guest4,-73.0,3.0,32.0
USTH_Guest5,-81.0,3.0,32.0
USTH_Guest6,-62.0,3.0,32.0
USTH_Guest7,-63.0,3.0,32.0
USTH_Guest9,-63.0,3.0,32.0
USTH_MGMT1,-60.0,3.0,32.0
USTH_MGMT2,-57.0,3.0,32.0
USTH_MGMT3,-54.0,3.0,32.0
USTH_MGMT4,-65.0,3.0,32.0
USTH_MGMT5,-58.0,3.0,32.0
USTH_MGMT6,-59.0,3.0,32.0
USTH_MGMT7,-58.0,3.0,32.0
